src_id,station_name,station_file_name,historic_county,station_latitude,station_longitude,station_elevation,first_year,last_year,file_location_temp,file_location_weather,file_location_precip
1564,MARBLE ARCH CAVES,marble-arch-caves,fermanagh,54.258,-7.813,169,1986,1991,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\fermanagh\01564_marble-arch-caves\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\fermanagh\01564_marble-arch-caves\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\fermanagh\01564_marble-arch-caves\qc-version-1
1565,"MARBLE ARCH, FISH HATCHERY",marble-arch-fish-hatchery,fermanagh,54.27,-7.81,82,1991,2005,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\fermanagh\01565_marble-arch-fish-hatchery\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\fermanagh\01565_marble-arch-fish-hatchery\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\fermanagh\01565_marble-arch-fish-hatchery\qc-version-1
1566,ELY LODGE,ely-lodge,fermanagh,54.408,-7.707,64,1963,1960,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\fermanagh\01566_ely-lodge\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\fermanagh\01566_ely-lodge\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\fermanagh\01566_ely-lodge\qc-version-1
1567,CASTLE ARCHDALE FOREST,castle-archdale-forest,fermanagh,54.482,-7.709,66,1963,1994,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\fermanagh\01567_castle-archdale-forest\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\fermanagh\01567_castle-archdale-forest\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\fermanagh\01567_castle-archdale-forest\qc-version-1
1568,ST ANGELO,st-angelo,fermanagh,54.396,-7.645,47,1992,1997,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\fermanagh\01568_st-angelo\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\fermanagh\01568_st-angelo\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\fermanagh\01568_st-angelo\qc-version-1
1569,KILLYFOLE,killyfole,fermanagh,54.23,-7.283,87,1978,1987,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\fermanagh\01569_killyfole\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\fermanagh\01569_killyfole\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\fermanagh\01569_killyfole\qc-version-1
1570,LISNASKEA CREAMERY,lisnaskea-creamery,fermanagh,54.264,-7.477,49,1966,2000,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\fermanagh\01570_lisnaskea-creamery\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\fermanagh\01570_lisnaskea-creamery\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\fermanagh\01570_lisnaskea-creamery\qc-version-1
1571,PUBBLE FOREST,pubble-forest,fermanagh,54.366,-7.485,91,1961,1978,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\fermanagh\01571_pubble-forest\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\fermanagh\01571_pubble-forest\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\fermanagh\01571_pubble-forest\qc-version-1
16596,TOPCLIFFE,topcliffe,north-yorkshire,54.205,-1.39,25,1997,1998,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\north-yorkshire\16596_topcliffe\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\north-yorkshire\16596_topcliffe\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\north-yorkshire\16596_topcliffe\qc-version-1
16608,"LITTLEHAMPTON, TODDINGTON LANE",littlehampton-toddington-lane,west-sussex,50.827,-0.529,3,1996,2002,D:\Github\Weather_Scraper\Raw_Data\Temperature_Daily\dataset-version-202207\west-sussex\16608_littlehampton-toddington-lane\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Weather_Daily\dataset-version-202207\west-sussex\16608_littlehampton-toddington-lane\qc-version-1,D:\Github\Weather_Scraper\Raw_Data\Precipitation_Daily\dataset-version-202207\west-sussex\16608_littlehampton-toddington-lane\qc-version-1
